qwd.ElapsedDays           qwd.X                     qwd.Y                     qwd.Z                     qwd.VX                    qwd.VY                    qwd.VZ                    
0.7868828836690227        -53995.97915779858        146482.4866872467         59980.05183260482         2.03209149441359          6.360317178863055         2.940061937717584         
0.7903551058916492        -53386.14762644686        148390.0237157614         60861.84175117161         2.03344228168187          6.356608142425355         2.938541934759241         
0.7938273281142756        -52775.91951908683        150296.4585796431         61743.17962118997         2.03473576199473          6.352969175619694         2.937048208888642         
0.797299550336902         -52165.31164892681        152201.8120850369         62624.07326084343         2.035974441729772         6.349398848167097         2.935580326250887         
0.8007717725595285        -51554.3400945363         154106.1046103575         63504.53035742637         2.037160712948259         6.345895739257272         2.934137848367701         
0.8042439947821549        -50943.02023338665        156009.3561095156         64384.55846618382         2.038296858397122         6.342458440065074         2.932720333622673         
0.8077162170047814        -50331.36677391483        157911.5861158502         65264.16500957363         2.039385056352324         6.339085555947376         2.931327338594429         
0.8111884392274078        -49719.39378615859        159812.8137466768         66143.35727690732         2.040427385299032         6.335775708349864         2.929958419250297         
0.8146606614500342        -49107.11473101237        161713.0577083661         67022.14242432968         2.041425828445829         6.332527536450921         2.92861313201216          
0.8181328836690227        -48494.54248815408        163612.336301881          67900.52747510023         2.042382278071754         6.329339698567647         2.92729103470537          
0.8216051058916492        -47881.68938269275        165510.6674287018         68778.51932014311         2.043298539706232         6.326210873347065         2.92599168740079          
0.8250773281142756        -47268.56721058723        167408.0685970791         69656.12471883481         2.044176336143059         6.32313976076358          2.924714653159317         
0.828549550336902         -46655.18726288529        169304.5569285601         70533.35030000156         2.045017311290478         6.320125082942123         2.923459498687508         
0.8320217725595285        -46041.56034883191        171200.1491647369         71410.20256310121         2.045823033860146         6.317165584824632         2.922225794912287         
0.8354939947821549        -45427.69681789478        173094.8616741745         72286.68787956623         2.046595000898368         6.314260034696091         2.921013117482064         
0.8389662170047814        -44813.60658075339        174988.7104594762         73162.81249428692         2.047334641163459         6.311407224584911         2.919821047201045         
0.8424384392274078        -44199.29912929767        176881.7111644525         74038.58252721562         2.048043318353462         6.30860597055108          2.918649170402947         
0.8459106614500342        -43584.78355568006        178773.8790813615         74914.00397507477         2.048722334188729         6.305855112874389         2.91749707926982          
0.8493828836690227        -42970.06857046405        180665.2291581917         75789.08271315281         2.049372931354079         6.303153516153841         2.916364372101242         
0.8528551058916492        -42355.16251991056        182555.7760059623         76663.82449717433         2.049996296305373         6.300500069328406         2.915250653538667         
0.8563273281142756        -41740.07340244199        184445.5339060205         77538.23496523107         2.050593561945453         6.297893685628281         2.914155534749332         
0.859799550336902         -41124.80888432254        186334.5168173129         78412.31963976266         2.051165810174377         6.295333302464994         2.913078633573766         
0.8632717725595285        -40509.37631459164        188222.7383836168         79286.08392957666         2.051714074318941         6.292817881267891         2.912019574640553         
0.8667439947821549        -39893.78273928606        190110.2119407154         80159.53313189835         2.052239341446378         6.290346407273809         2.910977989451731         
0.8702162170047814        -39278.03491498464        191996.9505235032         81032.67243444237         2.052742554567109         6.287917889276098         2.909953516441876         
0.8736884392274078        -38662.13932170827        193882.9668730106         81905.50691749834         2.053224614731288         6.285531359338541         2.908945801013682         
0.8771606614500342        -38046.10217520618        195768.2734433388         82778.04155602399         2.053686383023833         6.283185872479171         2.907954495552573         
0.8806328836690227        -37429.92943865852        197652.8824084948         83650.2812217398          2.054128682462445         6.280880506328482         2.906979259422669         
0.8841051058916492        -36813.6268338234         199536.8056691217         84522.23068521988         2.054552299803066         6.278614360766087         2.906019758946211         
0.8875773281142756        -36197.19985165569        201420.0548591164         85393.8946179745          2.054957987257017         6.276386557539438         2.905075667368365         
0.891049550336902         -35580.65376242339        203302.6413521307         86265.27759452006         2.055346464123966         6.274196239867859         2.904146664809144         
0.8945217725595285        -34963.99362534634        205184.5762679521         87136.38409443288         2.055718418344699         6.272042572034811         2.903232438204016         
0.8979939947821549        -34347.22429778046        207065.870478761          88007.21850438378         2.056074507977528         6.269924738970965         2.902332681234646         
0.9014662170047814        -33730.35044397019        208946.5346152611         88877.78512015032         2.056415362602024         6.267841945830411         2.901447094251044         
0.9049384392274078        -33113.37654339031        210826.579072682          89748.08814860467         2.056741584653604         6.265793417562047         2.900575384186308         
0.9084106614500342        -32496.30689869712        212706.0140166536         90618.13170967513         2.057053750692356         6.263778398477975         2.89971726446502          
0.9118828836690227        -31879.14564330869        214584.8493889498         91487.91983827898         2.057352412609348         6.261796151820535         2.898872454906225         
0.9153551058916492        -31261.89674863203        216463.0949131023         92357.45648622571         2.057638098773508         6.259845959329367         2.898040681621901         
0.9188273281142756        -30644.56403095483        218340.7600998857         93226.74552408926         2.057911315122047         6.257927120809789         2.89722167691164          
0.922299550336902         -30027.15115801812        220217.8542526721         94095.79074304809         2.058172546197226         6.256038953703564         2.896415179154282         
0.9257717725595285        -29409.66165528563        222094.3864726585         94964.59585669232         2.058422256132184         6.254180792663032         2.895620932697106         
0.9292439947821549        -28792.09891192477        223970.3656639661         95833.16450279753         2.058660889588354         6.252351989129426         2.89483868774314          
0.9327162170047814        -28174.46618651328        225845.800538615          96701.50024506424         2.058888872646948         6.250551910916117         2.894068200237104         
0.9361884392274078        -27556.76661248507        227720.6996213734         97569.60657482334         2.059106613656795         6.248779941797364         2.89330923175042          
0.9396606614500342        -26939.00320332795        229595.0712544853         98437.48691270671         2.059314504040766         6.247035481103133         2.892561549365703         
0.9431328836690227        -26321.17885754538        231468.9236022772         99305.14461028318         2.059512919062872         6.245317943320422         2.89182492556107          
0.9466051058916492        -25703.29636339382        233342.264655646          100172.58295166           2.059702218558033         6.243626757701449         2.891099138094615         
0.9500773281142756        -25085.35840340635        235215.1022364311         101039.8051550492         2.059882747626403         6.241961367879032         2.89038396988928          
0.953549550336902         -24467.36755871324        237087.4440016713         101906.8143743005         2.060054837294076         6.240321231489377         2.889679208918427         
0.9570217725595285        -23849.32631316908        238959.2974477508         102773.6137003986         2.060218805141839         6.238705819802504         2.888984648092275         
0.9604939947821549        -23231.23705729582        240830.6699144343         103640.2061629281         2.060374955903638         6.237114617360428         2.888300085145422         
0.9639662170047814        -22613.10209205071        242701.5685887957         104506.5947315033         2.06052358203625          6.235547121623235         2.887625322525607         
0.9674384392274078        -21994.92363242741        244572.0005090411         105372.7823171663         2.060664964261656         6.234002842623078         2.886960167283855         
0.9709106614500342        -21376.70381089833        246441.9725682301         106238.7717737514         2.060799372083477         6.232481302626181         2.886304430966127         
0.9743828836690227        -20758.44468070579        248311.4915178956         107104.5658992175         2.060927064278789         6.230982035802821         2.88565792950658          
0.9778551058916492        -20140.14821900911        250180.5639715668         107970.1674369489         2.061048289366562         6.229504587905289         2.88502048312253          
0.9813273281142756        -19521.81632989461        252049.1964081968         108835.5790770247         2.061163286053908         6.228048515953796         2.88439191621118          
0.984799550336902         -18903.45084725484        253917.3951754963         109700.8034574572         2.061272283661241         6.226613387930247         2.883772057248187         
0.9882717725595285        -18285.05353754334        255785.1664931776         110565.843165401          2.061375502527423         6.225198782479835         2.88316073868811          
0.9917439947821549        -17666.62610241073        257652.5164561097         111430.7007383313         2.061473154395893         6.223804288620337         2.882557796866768         
0.9952162170047814        -17048.17018122771        259519.4510373869         112295.3786651947         2.061565442782738         6.222429505459038         2.88196307190556          
0.9986884392274078        -16429.68735350016        261385.9760913152         113159.87938753           2.061652563327598         6.221074041917157         2.881376407617752         
1                         -16196.06145663079        262090.9122991212         113486.3812020209         2.061684165658536         6.220566991414502         2.881156873049724         
qwd.ElapsedDays           qwd.X                     qwd.Y                     qwd.Z                     qwd.VX                    qwd.VY                    qwd.VZ                    
1                         -16196.06145663079        262090.9122991212         113486.3812020209         2.061684165658536         6.220566991414502         2.881156873049724         
